0.000000 0.031250 0.000000 0.341384 0 -0.830818 1.49012e-08 -2.06457 0
0.000100 0.031250 0.000020 0.341453 0 -0.830769 1.49012e-08 -2.06455 0
0.000200 0.031250 0.000039 0.341522 0 -0.830719 0 -2.06453 0
0.000300 0.031250 0.000059 0.34159 0 -0.830669 0 -2.06452 0
0.000400 0.031250 0.000079 0.341659 0 -0.830619 1.05367e-08 -2.0645 0
0.000500 0.031250 0.000098 0.341727 0 -0.83057 0 -2.06448 0
0.000600 0.031250 0.000118 0.341796 0 -0.83052 1.05367e-08 -2.06447 0
0.000700 0.031250 0.000137 0.341864 0 -0.83047 0 -2.06445 0
0.000800 0.031250 0.000157 0.341933 3.72529e-09 -0.830421 0 -2.06444 0
0.000900 0.031250 0.000177 0.342001 3.72529e-09 -0.830371 1.05367e-08 -2.06442 0
0.001000 0.031249 0.000196 0.342069 3.72529e-09 -0.830322 0 -2.0644 0
0.001100 0.031249 0.000216 0.342137 0 -0.830272 1.49012e-08 -2.06439 0
0.001200 0.031249 0.000236 0.342205 0 -0.830222 0 -2.06437 0
0.001300 0.031249 0.000255 0.342273 3.72529e-09 -0.830173 0 -2.06435 0
0.001400 0.031249 0.000275 0.342341 0 -0.830123 0 -2.06434 0
0.001500 0.031249 0.000295 0.342408 3.72529e-09 -0.830074 0 -2.06432 0
0.001600 0.031248 0.000314 0.342476 0 -0.830024 1.05367e-08 -2.0643 0
0.001700 0.031248 0.000334 0.342544 0 -0.829975 1.05367e-08 -2.06429 0
0.001800 0.031248 0.000353 0.342611 0 -0.829925 0 -2.06427 0
0.001900 0.031248 0.000373 0.342678 3.72529e-09 -0.829875 0 -2.06426 0
0.002000 0.031248 0.000393 0.342746 0 -0.829826 0 -2.06424 0
0.002100 0.031247 0.000412 0.342813 3.72529e-09 -0.829776 1.05367e-08 -2.06422 0
0.002200 0.031247 0.000432 0.34288 3.72529e-09 -0.829727 1.49012e-08 -2.06421 0
0.002300 0.031247 0.000452 0.342947 3.72529e-09 -0.829677 0 -2.06419 0
0.002400 0.031246 0.000471 0.343014 3.72529e-09 -0.829628 1.49012e-08 -2.06417 0
0.002500 0.031246 0.000491 0.343081 0 -0.829578 0 -2.06416 0
0.002600 0.031246 0.000510 0.343148 3.72529e-09 -0.829529 0 -2.06414 0
0.002700 0.031246 0.000530 0.343215 0 -0.829479 1.05367e-08 -2.06412 0
0.002800 0.031245 0.000550 0.343281 0 -0.82943 0 -2.06411 0
0.002900 0.031245 0.000569 0.343348 0 -0.829381 0 -2.06409 0
0.003000 0.031244 0.000589 0.343414 3.72529e-09 -0.829331 0 -2.06407 0
0.003100 0.031244 0.000609 0.343481 3.72529e-09 -0.829282 1.49012e-08 -2.06406 0
0.003200 0.031244 0.000628 0.343547 0 -0.829232 0 -2.06404 0
0.003300 0.031243 0.000648 0.343613 3.72529e-09 -0.829183 1.49012e-08 -2.06402 0
0.003400 0.031243 0.000668 0.34368 3.72529e-09 -0.829134 0 -2.06401 0
0.003500 0.031242 0.000687 0.343746 0 -0.829084 1.49012e-08 -2.06399 0
0.003600 0.031242 0.000707 0.343812 0 -0.829035 0 -2.06398 0
0.003700 0.031242 0.000726 0.343878 3.72529e-09 -0.828986 1.49012e-08 -2.06396 0
0.003800 0.031241 0.000746 0.343944 0 -0.828936 0 -2.06394 0
0.003900 0.031241 0.000766 0.344009 0 -0.828887 1.49012e-08 -2.06393 0
0.004000 0.031240 0.000785 0.344075 0 -0.828838 0 -2.06391 0
0.004100 0.031240 0.000805 0.344141 3.72529e-09 -0.828788 0 -2.06389 0
0.004200 0.031239 0.000825 0.344206 0 -0.828739 0 -2.06388 0
0.004300 0.031239 0.000844 0.344272 0 -0.82869 1.49012e-08 -2.06386 0
0.004400 0.031238 0.000864 0.344337 3.72529e-09 -0.82864 0 -2.06385 0
0.004500 0.031238 0.000883 0.344402 3.72529e-09 -0.828591 0 -2.06383 0
0.004600 0.031237 0.000903 0.344467 0 -0.828542 0 -2.06381 0
